,clones,clones_unique,views,views_unique,issues_closed,issues_open,pulls_closed,pulls_open,forks,stargazers,subscribers,contributors,commits,total_commits,pypi_daily,pypi_180_cumulative,conda_total_downloads,updated_on
2024-05-17,97.0,1.0,36.0,7.0,182,4,264,2,24,89,15,7,0,3329,10,7013,882,2024-05-27
2024-05-18,0.0,0.0,6.0,2.0,182,4,264,2,24,89,15,7,0,3329,7,7020,882,2024-05-27
2024-05-19,0.0,0.0,0.0,0.0,182,4,264,2,24,89,15,7,0,3329,10,7030,882,2024-05-27
2024-05-20,26.0,3.0,83.0,8.0,182,4,264,2,24,89,15,7,0,3329,19,7049,882,2024-05-27
2024-05-21,42.0,2.0,106.0,6.0,182,4,267,2,24,89,15,7,4,3414,14,6981,882,2024-06-03
2024-05-22,2.0,2.0,64.0,11.0,182,4,267,2,24,89,15,7,0,3414,24,7005,882,2024-06-03
2024-05-23,0.0,0.0,46.0,7.0,182,4,267,2,24,89,15,7,0,3414,26,7031,882,2024-06-03
2024-05-24,0.0,0.0,42.0,7.0,182,4,267,2,24,89,15,7,0,3414,14,7045,882,2024-06-03
2024-05-25,1.0,1.0,8.0,2.0,182,4,267,2,24,89,15,7,0,3414,2,7047,882,2024-06-03
2024-05-26,1.0,1.0,6.0,3.0,182,4,267,2,24,89,15,7,1,3414,1,7048,882,2024-06-03
2024-05-27,1.0,1.0,5.0,2.0,182,4,267,2,24,89,15,7,1,3414,97,7145,882,2024-06-03
2024-05-28,12.0,2.0,88.0,10.0,182,4,267,2,24,91,15,7,3,3414,25,6994,882,2024-06-10
2024-05-29,90.0,3.0,151.0,9.0,182,4,267,2,24,91,15,7,28,3414,10,7004,882,2024-06-10
2024-05-30,52.0,7.0,97.0,10.0,182,4,267,2,24,91,15,7,13,3414,87,7091,882,2024-06-10
2024-05-31,42.0,5.0,297.0,7.0,182,4,267,2,24,91,15,7,5,3414,46,7137,882,2024-06-10
2024-06-01,49.0,5.0,34.0,2.0,182,4,267,2,24,91,15,7,0,3414,15,7152,882,2024-06-10
2024-06-02,9.0,2.0,63.0,2.0,182,4,267,2,24,91,15,7,0,3414,2,7154,882,2024-06-10
2024-06-03,2.0,1.0,321.0,14.0,182,4,267,2,24,91,15,7,0,3414,28,7182,882,2024-06-10
2024-06-04,16.0,1.0,97.0,15.0,182,4,267,2,24,92,15,7,0,3414,11,7027,882,2024-06-17
2024-06-05,19.0,3.0,76.0,11.0,182,4,267,2,24,92,15,7,0,3414,44,7071,882,2024-06-17
2024-06-06,0.0,0.0,24.0,4.0,182,4,267,2,24,92,15,7,0,3414,19,7090,882,2024-06-17
2024-06-07,29.0,3.0,128.0,11.0,182,4,267,2,24,92,15,7,0,3414,32,7122,882,2024-06-17
2024-06-08,0.0,0.0,4.0,3.0,182,4,267,2,24,92,15,7,0,3414,30,7152,882,2024-06-17
2024-06-09,0.0,0.0,3.0,1.0,182,4,267,2,24,92,15,7,0,3414,5,7157,882,2024-06-17
2024-06-10,30.0,2.0,88.0,9.0,182,4,267,2,24,92,15,7,0,3414,14,7171,882,2024-06-17
2024-06-11,29.0,2.0,74.0,9.0,183,3,269,1,24,92,15,7,20,3512,12,7137,882,2024-06-24
2024-06-12,27.0,2.0,51.0,9.0,183,3,269,1,24,92,15,7,8,3512,23,7160,882,2024-06-24
2024-06-13,20.0,2.0,321.0,12.0,183,3,269,1,24,92,15,7,7,3512,9,7169,882,2024-06-24
2024-06-14,56.0,5.0,170.0,15.0,183,3,269,1,24,92,15,7,10,3512,19,7188,882,2024-06-24
2024-06-15,0.0,0.0,6.0,2.0,183,3,269,1,24,92,15,7,0,3512,0,7188,882,2024-06-24
2024-06-16,0.0,0.0,5.0,1.0,183,3,269,1,24,92,15,7,0,3512,5,7193,882,2024-06-24
2024-06-17,76.0,10.0,211.0,11.0,183,3,269,1,24,92,15,7,13,3512,72,7265,882,2024-06-24
2024-06-18,123.0,6.0,292.0,22.0,183,3,272,1,24,92,15,7,5,3530,15,7214,882,2024-07-01
2024-06-19,23.0,6.0,17.0,7.0,183,3,272,1,24,92,15,7,0,3530,2,7216,882,2024-07-01
2024-06-20,0.0,0.0,234.0,14.0,183,3,272,1,24,92,15,7,0,3530,0,7216,882,2024-07-01
2024-06-21,8.0,1.0,217.0,5.0,183,3,272,1,24,92,15,7,0,3530,4,7220,882,2024-07-01
2024-06-22,0.0,0.0,4.0,2.0,183,3,272,1,24,92,15,7,0,3530,5,7225,882,2024-07-01
2024-06-23,0.0,0.0,8.0,3.0,183,3,272,1,24,92,15,7,0,3530,7,7232,882,2024-07-01
2024-06-24,29.0,3.0,57.0,9.0,183,3,272,1,24,92,15,7,6,3530,13,7245,882,2024-07-01
2024-06-25,11.0,4.0,38.0,10.0,183,3,272,1,24,92,15,7,6,3530,14,6873,883,2024-07-08
2024-06-26,8.0,4.0,74.0,9.0,183,3,272,1,24,92,15,7,1,3530,71,6944,883,2024-07-08
2024-06-27,18.0,4.0,67.0,13.0,183,3,272,1,24,92,15,7,5,3530,116,7060,883,2024-07-08
2024-06-28,0.0,0.0,52.0,7.0,183,3,272,1,24,92,15,7,0,3530,19,7079,883,2024-07-08
2024-06-29,0.0,0.0,65.0,4.0,183,3,272,1,24,92,15,7,0,3530,2,7081,883,2024-07-08
2024-06-30,2.0,2.0,12.0,4.0,183,3,272,1,24,92,15,7,0,3530,0,7081,883,2024-07-08
2024-07-01,3.0,2.0,20.0,6.0,183,3,272,1,24,92,15,7,0,3530,59,7140,883,2024-07-08
2024-07-02,1.0,1.0,15.0,4.0,183,3,272,1,25,93,15,7,0,3530,53,6761,884,2024-07-15
2024-07-03,0.0,0.0,65.0,7.0,183,3,272,1,25,93,15,7,0,3530,34,6795,884,2024-07-15
2024-07-04,1.0,1.0,34.0,4.0,183,3,272,1,25,93,15,7,0,3530,5,6800,884,2024-07-15
2024-07-05,0.0,0.0,82.0,5.0,183,3,272,1,25,93,15,7,0,3530,82,6882,884,2024-07-15
2024-07-06,0.0,0.0,2.0,2.0,183,3,272,1,25,93,15,7,0,3530,212,7094,884,2024-07-15
2024-07-07,0.0,0.0,0.0,0.0,183,3,272,1,25,93,15,7,0,3530,6,7100,884,2024-07-15
2024-07-08,2.0,2.0,120.0,11.0,183,3,272,1,25,93,15,7,0,3530,29,7129,884,2024-07-15
2024-07-09,2.0,2.0,110.0,13.0,183,3,272,1,25,95,15,7,0,3530,13,6955,884,2024-07-22
2024-07-10,0.0,0.0,36.0,11.0,183,3,272,1,25,95,15,7,0,3530,30,6985,884,2024-07-22
2024-07-11,0.0,0.0,115.0,7.0,183,3,272,1,25,95,15,7,0,3530,15,7000,884,2024-07-22
2024-07-12,0.0,0.0,69.0,13.0,183,3,272,1,25,95,15,7,0,3530,18,7018,884,2024-07-22
2024-07-13,2.0,1.0,64.0,3.0,183,3,272,1,25,95,15,7,0,3530,37,7055,884,2024-07-22
2024-07-14,1.0,1.0,19.0,1.0,183,3,272,1,25,95,15,7,0,3530,8,7063,884,2024-07-22
2024-07-15,0.0,0.0,346.0,12.0,183,3,272,1,25,95,15,7,0,3530,34,7097,884,2024-07-22
2024-07-16,1.0,1.0,263.0,14.0,183,3,272,1,25,95,15,7,0,3530,42,6932,937,2024-07-29
2024-07-17,0.0,0.0,138.0,13.0,183,3,272,1,25,95,15,7,0,3530,41,6973,937,2024-07-29
2024-07-18,0.0,0.0,58.0,8.0,183,3,272,1,25,95,15,7,0,3530,67,7040,937,2024-07-29
2024-07-19,0.0,0.0,14.0,5.0,183,3,272,1,25,95,15,7,0,3530,66,7106,937,2024-07-29
2024-07-20,0.0,0.0,4.0,3.0,183,3,272,1,25,95,15,7,0,3530,57,7163,937,2024-07-29
2024-07-21,0.0,0.0,1.0,1.0,183,3,272,1,25,95,15,7,0,3530,60,7223,937,2024-07-29
2024-07-22,0.0,0.0,38.0,7.0,183,3,272,1,25,95,15,7,0,3530,38,7261,937,2024-07-29
2024-07-23,0.0,0.0,44.0,11.0,183,3,272,1,25,95,15,7,0,3530,73,6654,937,2024-08-05
2024-07-24,8.0,1.0,106.0,9.0,183,3,272,1,25,95,15,7,0,3530,41,6695,937,2024-08-05
2024-07-25,6.0,2.0,45.0,7.0,183,3,272,1,25,95,15,7,0,3530,25,6720,937,2024-08-05
2024-07-26,0.0,0.0,120.0,13.0,183,3,272,1,25,95,15,7,0,3530,30,6750,937,2024-08-05
2024-07-27,0.0,0.0,3.0,2.0,183,3,272,1,25,95,15,7,0,3530,0,6750,937,2024-08-05
2024-07-28,6.0,1.0,7.0,2.0,183,3,272,1,25,95,15,7,0,3530,27,6777,937,2024-08-05
2024-07-29,2.0,1.0,62.0,12.0,183,3,272,1,25,95,15,7,0,3530,16,6793,937,2024-08-05
2024-07-30,0.0,0.0,63.0,6.0,183,4,272,1,25,96,15,7,0,3530,6,6310,937,2024-08-12
2024-07-31,5.0,1.0,15.0,6.0,183,4,272,1,25,96,15,7,0,3530,23,6333,937,2024-08-12
2024-08-01,1.0,1.0,55.0,10.0,183,4,272,1,25,96,15,7,0,3530,38,6371,937,2024-08-12
2024-08-02,1.0,1.0,7.0,3.0,183,4,272,1,25,96,15,7,0,3530,36,6407,937,2024-08-12
2024-08-03,0.0,0.0,1.0,1.0,183,4,272,1,25,96,15,7,0,3530,3,6410,937,2024-08-12
2024-08-04,0.0,0.0,18.0,2.0,183,4,272,1,25,96,15,7,0,3530,10,6420,937,2024-08-12
2024-08-05,1.0,1.0,154.0,14.0,183,4,272,1,25,96,15,7,0,3530,9,6429,937,2024-08-12
2024-08-06,0.0,0.0,194.0,5.0,184,5,273,2,25,98,15,7,0,3536,8,6257,938,2024-08-19
2024-08-07,0.0,0.0,16.0,7.0,184,5,273,2,25,98,15,7,0,3536,6,6263,938,2024-08-19
2024-08-08,0.0,0.0,75.0,14.0,184,5,273,2,25,98,15,7,0,3536,7,6270,938,2024-08-19
2024-08-09,0.0,0.0,69.0,6.0,184,5,273,2,25,98,15,7,0,3536,7,6277,938,2024-08-19
2024-08-10,0.0,0.0,0.0,0.0,184,5,273,2,25,98,15,7,0,3536,2,6279,938,2024-08-19
2024-08-11,0.0,0.0,24.0,4.0,184,5,273,2,25,98,15,7,0,3536,6,6285,938,2024-08-19
2024-08-12,0.0,0.0,7.0,3.0,184,5,273,2,25,98,15,7,0,3536,21,6306,938,2024-08-19
2024-08-13,12.0,3.0,51.0,7.0,184,5,273,2,25,99,15,7,0,3536,30,5922,940,2024-08-26
2024-08-14,23.0,3.0,89.0,10.0,184,5,273,2,25,99,15,7,0,3536,30,5952,940,2024-08-26
2024-08-15,10.0,1.0,59.0,9.0,184,5,273,2,25,99,15,7,5,3536,11,5963,940,2024-08-26
2024-08-16,22.0,3.0,78.0,8.0,184,5,273,2,25,99,15,7,1,3536,36,5999,940,2024-08-26
2024-08-17,0.0,0.0,2.0,2.0,184,5,273,2,25,99,15,7,0,3536,210,6209,940,2024-08-26
2024-08-18,1.0,1.0,60.0,5.0,184,5,273,2,25,99,15,7,0,3536,106,6315,940,2024-08-26
2024-08-19,3.0,1.0,122.0,11.0,184,5,273,2,25,99,15,7,0,3536,16,6331,940,2024-08-26
2024-08-20,0.0,0.0,10.0,7.0,184,5,273,2,25,101,15,7,0,3536,6,5841,941,2024-09-02
2024-08-21,3.0,2.0,76.0,17.0,184,5,273,2,25,101,15,7,0,3536,7,5848,941,2024-09-02
2024-08-22,0.0,0.0,32.0,6.0,184,5,273,2,25,101,15,7,0,3536,5,5853,941,2024-09-02
2024-08-23,2.0,1.0,175.0,5.0,184,5,273,2,25,101,15,7,0,3536,46,5899,941,2024-09-02
2024-08-24,0.0,0.0,143.0,4.0,184,5,273,2,25,101,15,7,0,3536,312,6211,941,2024-09-02
2024-08-25,0.0,0.0,80.0,6.0,184,5,273,2,25,101,15,7,0,3536,0,6211,941,2024-09-02
2024-08-26,0.0,0.0,116.0,8.0,184,5,273,2,25,101,15,7,0,3536,9,6220,941,2024-09-02
2024-08-27,1.0,1.0,207.0,8.0,184,5,273,2,25,101,15,7,0,3536,43,6089,942,2024-09-09
2024-08-28,15.0,2.0,82.0,7.0,184,5,273,2,25,101,15,7,0,3536,7,6096,942,2024-09-09
2024-08-29,1.0,1.0,52.0,10.0,184,5,273,2,25,101,15,7,0,3536,7,6103,942,2024-09-09
2024-08-30,0.0,0.0,81.0,5.0,184,5,273,2,25,101,15,7,0,3536,9,6112,942,2024-09-09
2024-08-31,0.0,0.0,23.0,7.0,184,5,273,2,25,101,15,7,0,3536,3,6115,942,2024-09-09
2024-09-01,1.0,1.0,7.0,3.0,184,5,273,2,25,101,15,7,0,3536,1,6116,942,2024-09-09
2024-09-02,1.0,1.0,46.0,3.0,184,5,273,2,25,101,15,7,0,3536,101,6217,942,2024-09-09
2024-09-03,0.0,0.0,46.0,8.0,185,4,275,1,24,101,15,7,0,3556,19,5730,942,2024-09-16
2024-09-04,0.0,0.0,79.0,11.0,185,4,275,1,24,101,15,7,0,3556,219,5949,942,2024-09-16
2024-09-05,3.0,3.0,68.0,9.0,185,4,275,1,24,101,15,7,0,3556,22,5971,942,2024-09-16
2024-09-06,0.0,0.0,14.0,3.0,185,4,275,1,24,101,15,7,0,3556,11,5982,942,2024-09-16
2024-09-07,2.0,2.0,53.0,2.0,185,4,275,1,24,101,15,7,0,3556,4,5986,942,2024-09-16
2024-09-08,0.0,0.0,2.0,2.0,185,4,275,1,24,101,15,7,0,3556,6,5992,942,2024-09-16
2024-09-09,0.0,0.0,60.0,14.0,185,4,275,1,24,101,15,7,0,3556,178,6170,942,2024-09-16
2024-09-10,0.0,0.0,32.0,6.0,185,4,275,1,24,101,15,7,0,3556,28,6077,955,2024-09-23
2024-09-11,0.0,0.0,76.0,12.0,185,4,275,1,24,101,15,7,0,3556,263,6340,955,2024-09-23
2024-09-12,34.0,6.0,131.0,24.0,185,4,275,1,24,101,15,7,7,3556,303,6643,955,2024-09-23
2024-09-13,0.0,0.0,29.0,13.0,185,4,275,1,24,101,15,7,0,3556,38,6681,955,2024-09-23
2024-09-14,2.0,2.0,31.0,6.0,185,4,275,1,24,101,15,7,0,3556,135,6816,955,2024-09-23
2024-09-15,1.0,1.0,38.0,5.0,185,4,275,1,24,101,15,7,0,3556,17,6833,955,2024-09-23
2024-09-16,0.0,0.0,89.0,14.0,185,4,275,1,24,101,15,7,0,3556,7,6840,955,2024-09-23
2024-09-17,1.0,1.0,110.0,14.0,185,5,275,1,24,101,15,7,0,3556,14,6701,955,2024-09-30
2024-09-18,0.0,0.0,53.0,9.0,185,5,275,1,24,101,15,7,0,3556,89,6790,955,2024-09-30
2024-09-19,1.0,1.0,52.0,13.0,185,5,275,1,24,101,15,7,0,3556,28,6818,955,2024-09-30
2024-09-20,1.0,1.0,44.0,12.0,185,5,275,1,24,101,15,7,0,3556,18,6836,955,2024-09-30
2024-09-21,0.0,0.0,5.0,3.0,185,5,275,1,24,101,15,7,0,3556,1,6837,955,2024-09-30
2024-09-22,0.0,0.0,1.0,1.0,185,5,275,1,24,101,15,7,0,3556,1,6838,955,2024-09-30
2024-09-23,0.0,0.0,78.0,17.0,185,5,275,1,24,101,15,7,0,3556,40,6878,955,2024-09-30
2024-09-24,0.0,0.0,41.0,8.0,185,5,276,1,24,101,15,7,0,3561,197,6989,955,2024-10-07
2024-09-25,0.0,0.0,84.0,11.0,185,5,276,1,24,101,15,7,0,3561,37,7026,955,2024-10-07
2024-09-26,0.0,0.0,13.0,6.0,185,5,276,1,24,101,15,7,0,3561,198,7224,955,2024-10-07
2024-09-27,1.0,1.0,15.0,8.0,185,5,276,1,24,101,15,7,0,3561,413,7637,955,2024-10-07
2024-09-28,0.0,0.0,3.0,3.0,185,5,276,1,24,101,15,7,0,3561,18,7655,955,2024-10-07
2024-09-29,0.0,0.0,8.0,2.0,185,5,276,1,24,101,15,7,0,3561,22,7677,955,2024-10-07
2024-09-30,0.0,0.0,43.0,9.0,185,5,276,1,24,101,15,7,0,3561,41,7718,955,2024-10-07
2024-10-01,1.0,1.0,22.0,7.0,185,9,276,1,24,101,15,7,0,3561,24,7556,1005,2024-10-14
2024-10-02,14.0,2.0,56.0,9.0,185,9,276,1,24,101,15,7,5,3561,22,7578,1005,2024-10-14
2024-10-03,1.0,1.0,33.0,8.0,185,9,276,1,24,101,15,7,0,3561,9,7587,1005,2024-10-14
2024-10-04,0.0,0.0,70.0,10.0,185,9,276,1,24,101,15,7,0,3561,224,7811,1005,2024-10-14
2024-10-05,0.0,0.0,2.0,2.0,185,9,276,1,24,101,15,7,0,3561,48,7859,1005,2024-10-14
2024-10-06,0.0,0.0,6.0,3.0,185,9,276,1,24,101,15,7,0,3561,22,7881,1005,2024-10-14
2024-10-07,2.0,2.0,44.0,8.0,185,9,276,1,24,101,15,7,0,3561,661,8542,1005,2024-10-14
2024-10-08,0.0,0.0,27.0,8.0,185,12,277,1,24,101,15,7,0,3563,10,7894,1005,2024-10-21
2024-10-09,0.0,0.0,28.0,12.0,185,12,277,1,24,101,15,7,0,3563,274,8168,1005,2024-10-21
2024-10-10,0.0,0.0,69.0,8.0,185,12,277,1,24,101,15,7,0,3563,242,8410,1005,2024-10-21
2024-10-11,1.0,1.0,114.0,12.0,185,12,277,1,24,101,15,7,0,3563,233,8643,1005,2024-10-21
2024-10-12,1.0,1.0,1.0,1.0,185,12,277,1,24,101,15,7,0,3563,217,8860,1005,2024-10-21
2024-10-13,1.0,1.0,28.0,2.0,185,12,277,1,24,101,15,7,0,3563,443,9303,1005,2024-10-21
2024-10-14,0.0,0.0,91.0,9.0,185,12,277,1,24,101,15,7,0,3563,641,9944,1005,2024-10-21
2024-10-15,0.0,0.0,44.0,7.0,186,12,280,1,24,103,15,7,0,3577,226,9889,1008,2024-10-28
2024-10-16,0.0,0.0,77.0,11.0,186,12,280,1,24,103,15,7,0,3577,31,9920,1008,2024-10-28
2024-10-17,0.0,0.0,88.0,7.0,186,12,280,1,24,103,15,7,0,3577,218,10138,1008,2024-10-28
2024-10-18,13.0,2.0,220.0,17.0,186,12,280,1,24,103,15,7,2,3577,235,10373,1008,2024-10-28
2024-10-19,0.0,0.0,2.0,1.0,186,12,280,1,24,103,15,7,0,3577,438,10811,1008,2024-10-28
2024-10-20,0.0,0.0,6.0,4.0,186,12,280,1,24,103,15,7,0,3577,241,11052,1008,2024-10-28
2024-10-21,0.0,0.0,106.0,12.0,186,12,280,1,24,103,15,7,0,3577,212,11264,1008,2024-10-28
2024-10-22,10.0,2.0,57.0,12.0,186,12,280,1,24,103,15,7,4,3577,480,11346,1037,2024-11-04
2024-10-23,37.0,3.0,93.0,8.0,186,12,280,1,24,103,15,7,10,3577,523,11869,1037,2024-11-04
2024-10-24,0.0,0.0,28.0,6.0,186,12,280,1,24,103,15,7,0,3577,637,12506,1037,2024-11-04
2024-10-25,1.0,1.0,23.0,2.0,186,12,280,1,24,103,15,7,0,3577,0,12506,1037,2024-11-04
2024-10-26,0.0,0.0,5.0,1.0,186,12,280,1,24,103,15,7,0,3577,13,12519,1037,2024-11-04
2024-10-27,0.0,0.0,2.0,2.0,186,12,280,1,24,103,15,7,0,3577,32,12551,1037,2024-11-04
2024-10-28,0.0,0.0,9.0,7.0,186,12,280,1,24,103,15,7,0,3577,29,12580,1037,2024-11-04
2024-10-29,0.0,0.0,73.0,14.0,186,12,280,1,24,105,15,7,0,3577,45,12228,1092,2024-11-11
2024-10-30,0.0,0.0,34.0,6.0,186,12,280,1,24,105,15,7,0,3577,22,12250,1092,2024-11-11
2024-10-31,0.0,0.0,98.0,12.0,186,12,280,1,24,105,15,7,0,3577,22,12272,1092,2024-11-11
2024-11-01,0.0,0.0,14.0,4.0,186,12,280,1,24,105,15,7,0,3577,29,12301,1092,2024-11-11
2024-11-02,0.0,0.0,54.0,1.0,186,12,280,1,24,105,15,7,0,3577,383,12684,1092,2024-11-11
2024-11-03,0.0,0.0,3.0,3.0,186,12,280,1,24,105,15,7,0,3577,12,12696,1092,2024-11-11
2024-11-04,2.0,2.0,36.0,12.0,186,12,280,1,24,105,15,7,0,3577,18,12714,1092,2024-11-11
2024-11-05,0.0,0.0,75.0,6.0,186,12,280,1,24,107,15,7,0,3577,34,12666,1127,2024-11-18
2024-11-06,0.0,0.0,68.0,10.0,186,12,280,1,24,107,15,7,0,3577,17,12683,1127,2024-11-18
2024-11-07,0.0,0.0,99.0,6.0,186,12,280,1,24,107,15,7,0,3577,22,12705,1127,2024-11-18
2024-11-08,0.0,0.0,35.0,10.0,186,12,280,1,24,107,15,7,0,3577,436,13141,1127,2024-11-18
2024-11-09,0.0,0.0,4.0,2.0,186,12,280,1,24,107,15,7,0,3577,15,13156,1127,2024-11-18
2024-11-10,0.0,0.0,4.0,2.0,186,12,280,1,24,107,15,7,0,3577,96,13252,1127,2024-11-18
2024-11-11,0.0,0.0,28.0,6.0,186,12,280,1,24,107,15,7,0,3577,398,13650,1127,2024-11-18
2024-11-12,0.0,0.0,30.0,6.0,186,12,280,1,24,107,15,7,0,3577,210,13682,1127,2024-11-25
2024-11-13,0.0,0.0,53.0,8.0,186,12,280,1,24,107,15,7,0,3577,27,13709,1127,2024-11-25
2024-11-14,0.0,0.0,24.0,10.0,186,12,280,1,24,107,15,7,0,3577,67,13776,1127,2024-11-25
2024-11-15,1.0,1.0,14.0,8.0,186,12,280,1,24,107,15,7,0,3577,230,14006,1127,2024-11-25
2024-11-16,0.0,0.0,16.0,4.0,186,12,280,1,24,107,15,7,0,3577,28,14034,1127,2024-11-25
2024-11-17,0.0,0.0,8.0,3.0,186,12,280,1,24,107,15,7,0,3577,202,14236,1127,2024-11-25
2024-11-18,1.0,1.0,19.0,10.0,186,12,280,1,24,107,15,7,0,3577,235,14471,1127,2024-11-25
2024-11-19,1.0,1.0,53.0,9.0,186,12,280,1,24,107,15,7,0,3577,232,14490,1127,2024-12-02
2024-11-20,0.0,0.0,29.0,12.0,186,12,280,1,24,107,15,7,0,3577,239,14729,1127,2024-12-02
2024-11-21,0.0,0.0,27.0,5.0,186,12,280,1,24,107,15,7,0,3577,34,14763,1127,2024-12-02
2024-11-22,0.0,0.0,7.0,3.0,186,12,280,1,24,107,15,7,0,3577,58,14821,1127,2024-12-02
2024-11-23,0.0,0.0,6.0,3.0,186,12,280,1,24,107,15,7,0,3577,218,15039,1127,2024-12-02
2024-11-24,0.0,0.0,24.0,5.0,186,12,280,1,24,107,15,7,0,3577,8,15047,1127,2024-12-02
2024-11-25,1.0,1.0,13.0,4.0,186,12,280,1,24,107,15,7,0,3577,43,15090,1127,2024-12-02
2024-11-26,1.0,1.0,2.0,2.0,186,31,280,1,25,107,15,7,0,3577,28,14963,1128,2024-12-09
2024-11-27,0.0,0.0,4.0,3.0,186,31,280,1,25,107,15,7,0,3577,44,15007,1128,2024-12-09
2024-11-28,0.0,0.0,3.0,2.0,186,31,280,1,25,107,15,7,0,3577,26,15033,1128,2024-12-09
2024-11-29,0.0,0.0,5.0,3.0,186,31,280,1,25,107,15,7,0,3577,37,15070,1128,2024-12-09
2024-11-30,0.0,0.0,5.0,2.0,186,31,280,1,25,107,15,7,0,3577,0,15070,1128,2024-12-09
2024-12-01,0.0,0.0,1.0,1.0,186,31,280,1,25,107,15,7,0,3577,13,15083,1128,2024-12-09
2024-12-02,0.0,0.0,15.0,5.0,186,31,280,1,25,107,15,7,0,3577,110,15193,1128,2024-12-09
2024-12-03,3.0,3.0,24.0,7.0,186,32,280,1,25,107,15,7,0,3577,26,15079,1130,2024-12-16
2024-12-04,1.0,1.0,47.0,12.0,186,32,280,1,25,107,15,7,0,3577,42,15121,1130,2024-12-16
2024-12-05,0.0,0.0,7.0,5.0,186,32,280,1,25,107,15,7,0,3577,34,15155,1130,2024-12-16
2024-12-06,0.0,0.0,13.0,6.0,186,32,280,1,25,107,15,7,0,3577,13,15168,1130,2024-12-16
2024-12-07,0.0,0.0,178.0,1.0,186,32,280,1,25,107,15,7,0,3577,23,15191,1130,2024-12-16
2024-12-08,0.0,0.0,5.0,1.0,186,32,280,1,25,107,15,7,0,3577,210,15401,1130,2024-12-16
2024-12-09,0.0,0.0,63.0,8.0,186,32,280,1,25,107,15,7,0,3577,74,15475,1130,2024-12-16
2024-12-10,0.0,0.0,41.0,6.0,186,33,280,1,25,107,15,7,0,3577,231,15660,1180,2024-12-23
2024-12-11,0.0,0.0,17.0,9.0,186,33,280,1,25,107,15,7,0,3577,9,15669,1180,2024-12-23
2024-12-12,1.0,1.0,16.0,10.0,186,33,280,1,25,107,15,7,0,3577,11,15680,1180,2024-12-23
2024-12-13,0.0,0.0,5.0,3.0,186,33,280,1,25,107,15,7,0,3577,223,15903,1180,2024-12-23
2024-12-14,1.0,1.0,11.0,3.0,186,33,280,1,25,107,15,7,0,3577,218,16121,1180,2024-12-23
2024-12-15,0.0,0.0,14.0,3.0,186,33,280,1,25,107,15,7,0,3577,1,16122,1180,2024-12-23
2024-12-16,1.0,1.0,55.0,11.0,186,33,280,1,25,107,15,7,0,3577,7,16129,1180,2024-12-23
2024-12-17,2.0,2.0,54.0,9.0,186,34,280,1,25,107,15,7,0,3577,15,15863,1180,2024-12-30
2024-12-18,0.0,0.0,19.0,4.0,186,34,280,1,25,107,15,7,0,3577,7,15870,1180,2024-12-30
2024-12-19,0.0,0.0,14.0,7.0,186,34,280,1,25,107,15,7,0,3577,218,16088,1180,2024-12-30
2024-12-20,8.0,2.0,13.0,3.0,186,34,280,1,25,107,15,7,0,3577,233,16321,1180,2024-12-30
2024-12-21,0.0,0.0,9.0,4.0,186,34,280,1,25,107,15,7,0,3577,0,16321,1180,2024-12-30
2024-12-22,0.0,0.0,4.0,2.0,186,34,280,1,25,107,15,7,0,3577,0,16321,1180,2024-12-30
2024-12-23,2.0,2.0,31.0,7.0,186,34,280,1,25,107,15,7,0,3577,8,16329,1180,2024-12-30
2024-12-24,0.0,0.0,65.0,3.0,186,34,280,1,25,108,15,7,0,3577,1,15909,1180,2025-01-06
2024-12-25,1.0,1.0,3.0,3.0,186,34,280,1,25,108,15,7,0,3577,0,15909,1180,2025-01-06
2024-12-26,3.0,1.0,13.0,5.0,186,34,280,1,25,108,15,7,0,3577,49,15958,1180,2025-01-06
2024-12-27,0.0,0.0,3.0,3.0,186,34,280,1,25,108,15,7,0,3577,10,15968,1180,2025-01-06
2024-12-28,0.0,0.0,2.0,2.0,186,34,280,1,25,108,15,7,0,3577,29,15997,1180,2025-01-06
2024-12-29,1.0,1.0,1.0,1.0,186,34,280,1,25,108,15,7,0,3577,4,16001,1180,2025-01-06
2024-12-30,1.0,1.0,24.0,9.0,186,34,280,1,25,108,15,7,0,3577,27,16028,1180,2025-01-06
2024-12-31,0.0,0.0,9.0,4.0,186,34,281,1,25,109,15,7,0,3584,22,15895,1180,2025-01-13
2025-01-01,0.0,0.0,11.0,7.0,186,34,281,1,25,109,15,7,0,3584,7,15902,1180,2025-01-13
2025-01-02,0.0,0.0,36.0,7.0,186,34,281,1,25,109,15,7,0,3584,15,15917,1180,2025-01-13
2025-01-03,0.0,0.0,3.0,2.0,186,34,281,1,25,109,15,7,0,3584,10,15927,1180,2025-01-13
2025-01-04,1.0,1.0,5.0,5.0,186,34,281,1,25,109,15,7,0,3584,24,15951,1180,2025-01-13
2025-01-05,0.0,0.0,8.0,3.0,186,34,281,1,25,109,15,7,0,3584,2,15953,1180,2025-01-13
2025-01-06,0.0,0.0,42.0,8.0,186,34,281,1,25,109,15,7,0,3584,18,15971,1180,2025-01-13
2025-01-07,2.0,2.0,56.0,7.0,186,34,281,2,25,110,15,7,0,3584,35,15635,1180,2025-01-20
2025-01-08,0.0,0.0,19.0,10.0,186,34,281,2,25,110,15,7,0,3584,55,15690,1180,2025-01-20
